"Id","SalePrice"
1565,156952.014462455
1566,235903.655426899
1567,76630.1956783552
1568,221077.744720616
1569,132995.420826342
1570,145750.369856173
1571,129697.33555427
1572,139630.628869857
1573,248072.430821784
1574,121912.629953515
1575,225070.585495444
1576,257657.606896431
1577,184916.897684937
1578,147652.908880688
1579,142210.137609003
1580,200550.380290253
1581,160088.499078602
1582,119249.848039956
1583,296487.651496808
1584,224324.977681018
1585,141538.66015495
1586,61500.1267582512
1587,103336.269111575
1588,143408.483762018
1589,98240.0329450502
1590,138327.445108829
1591,94980.0386329668
1592,119766.88420841
1593,120700.246118417
1594,141591.55435
1595,101716.588800853
1596,211149.761455089
1597,183504.093410657
1598,213546.327446195
1599,177529.894381661
1600,176769.951865545
1601,66584.0371568728
1602,111654.920544108
1603,94906.8181134139
1604,245839.665764731
1605,259200.483119266
1606,179622.386873482
1607,185680.485010332
1608,222852.432590898
1609,185822.504658454
1610,144124.444325391
1611,141504.04264879
1612,175797.170925461
1613,163814.383129905
1614,121580.720092363
1615,97612.2188744115
1616,81069.5604874688
1617,96819.3475846171
1618,121820.655115818
1619,139462.183272483
1620,145879.883816116
1621,143468.569320972
1622,137248.537552371
1623,268585.684495968
1624,221788.710950124
1625,124317.088647654
1626,168547.072194667
1627,193863.338274704
1628,286437.012857506
1629,184328.693594142
1630,318590.094354103
1631,206875.192141293
1632,238024.776871341
1633,176349.360979029
1634,185389.084555408
1635,177615.566479816
1636,157775.801410769
1637,192870.25170447
1638,191890.61415179
1639,191297.305757855
1640,267634.404367654
1641,184869.096496395
1642,238400.16171636
1643,224366.68452141
1644,237263.756136867
1645,191733.514020081
1646,160710.743175525
1647,168720.146719711
1648,126957.890621534
1649,141680.377760651
1650,102398.919296863
1651,118703.603674692
1652,98097.9512625876
1653,102462.4853813
1654,144505.446030863
1655,141800.098317015
1656,141654.507520479
1657,144985.336586901
1658,147364.182150055
1659,115212.224297546
1660,156641.972779103
1661,446300.874369436
1662,388440.48053288
1663,379453.683417489
1664,494663.861615204
1665,323949.85317694
1666,308736.899810422
1667,368556.167518999
1668,346568.042927351
1669,308625.874743646
1670,360989.835959209
1671,250244.831771422
1672,399037.107017873
1673,280115.945554936
1674,237508.632018973
1675,195175.458240584
1676,186394.4005144
1677,217160.288933184
1678,430954.992006985
1679,362043.34577233
1680,337202.297047311
1681,265017.506037432
1682,292807.114779349
1683,184463.70404763
1684,191427.699360382
1685,178532.728027013
1686,174632.140709517
1687,178879.58294147
1688,198238.382540301
1689,201213.177508911
1690,205205.470361689
1691,192544.318717221
1692,279052.449840542
1693,185183.392832258
1694,180261.067502771
1695,164902.623120465
1696,279719.383391587
1697,170288.629375375
1698,324479.046606388
1699,293232.792485857
1700,238520.966884339
1701,267733.136427439
1702,247045.524131353
1703,250899.464662605
1704,270364.98638255
1705,243716.672799738
1706,428008.466000313
1707,209331.928751169
1708,194851.641449731
1709,260560.032596876
1710,219370.916528825
1711,269970.135477026
1712,247189.452513711
1713,269464.286686485
1714,219529.044942403
1715,203108.1355234
1716,192609.814791761
1717,182097.217281539
1718,144186.020332859
1719,205893.544422985
1720,244125.315208396
1721,179858.932844655
1722,138816.662998767
1723,160934.160144545
1724,205928.894498479
1725,236883.609798926
1726,193804.600645314
1727,162978.210150048
1728,192137.170919482
1729,167074.094554871
1730,172393.244208366
1731,122433.805404351
1732,122918.974575205
1733,113323.593103463
1734,119006.025117931
1735,137968.56528462
1736,113789.314008731
1737,323475.420806079
1738,252565.398210378
1739,252194.431802045
1740,203954.723845203
1741,182677.806138359
1742,164762.441398856
1743,175098.145517962
1744,326261.632292848
1745,219072.092329675
1746,202263.925407841
1747,224215.90404169
1748,219147.72731289
1749,152610.850235452
1750,127352.240675385
1751,267064.843961896
1752,114741.762362917
1753,149011.444533136
1754,184674.96464031
1755,173304.756370392
1756,121018.423148427
1757,119886.849821631
1758,140160.035325998
1759,174809.193752026
1760,158938.623263487
1761,140111.992172009
1762,173932.043651652
1763,189740.274492916
1764,112621.900394745
1765,178942.712520307
1766,182062.014812446
1767,216582.725328009
1768,139793.033822389
1769,184332.052121764
1770,150043.679295049
1771,114846.640009406
1772,140611.712133154
1773,121275.713358154
1774,154896.300090576
1775,137004.720017446
1776,122239.130929846
1777,112098.405415447
1778,140575.200576476
1779,109989.75024463
1780,190042.160197296
1781,132060.882104699
1782,81461.8480884322
1783,135624.137252582
1784,100405.83164643
1785,129792.972890435
1786,136170.820257447
1787,174155.083210388
1788,62474.5214667146
1789,97954.9336266415
1790,70272.0016844563
1791,195820.293930489
1792,166450.814533915
1793,144712.775830896
1794,156948.345088304
1795,140131.752444409
1796,124788.835080196
1797,107576.040044702
1798,115194.142505876
1799,107757.265908867
1800,123491.034213768
1801,122941.230252959
1802,135092.22316911
1803,147979.780980485
1804,147411.81540214
1805,137471.446923559
1806,136995.707811376
1807,140046.489715819
1808,128312.47257087
1809,123036.384378349
1810,137903.332558704
1811,117307.464506683
1812,100278.717854607
1813,128878.504520604
1814,96188.3077500297
1815,49019.7804270122
1816,106864.134695444
1817,111322.591109546
1818,165394.713958061
1819,127785.476551512
1820,65707.4307280214
1821,124269.46022649
1822,153077.20176768
1823,50920.3242225476
1824,123361.492014263
1825,129332.790990992
1826,100540.827113095
1827,92546.0264010601
1828,133905.648770283
1829,128623.689137112
1830,146251.431904097
1831,165149.72774928
1832,68192.7645392112
1833,145981.033749715
1834,124830.747727153
1835,122897.216038291
1836,131114.788357623
1837,89844.3935133574
1838,141752.479403283
1839,102574.062929168
1840,134438.092499534
1841,142647.662506363
1842,82529.1787204716
1843,123450.792249008
1844,137640.420471316
1845,136258.82559517
1846,154017.586353237
1847,165302.25092622
1848,48764.9177986434
1849,114041.119878913
1850,118127.115236153
1851,170661.395148097
1852,129300.958200079
1853,127691.296868395
1854,184264.629157209
1855,180724.717855534
1856,230495.178599943
1857,158224.835383563
1858,145677.841659693
1859,124365.262092777
1860,153257.35422655
1861,123425.170266207
1862,311434.787840474
1863,301141.952547397
1864,301259.337928092
1865,353175.634849324
1866,345506.438783432
1867,230585.995743395
1868,291696.408856258
1869,202422.413326438
1870,224450.38194045
1871,257406.122144512
1872,178487.110014086
1873,232037.374676164
1874,145170.292566202
1875,206438.111035816
1876,193665.178972725
1877,215377.521649697
1878,207524.268035936
1879,121588.183654604
1880,129113.752120745
1881,240074.946170769
1882,250980.342770481
1883,194899.560754311
1884,209908.367233135
1885,248289.412673376
1886,282955.845226951
1887,211301.442556236
1888,261557.233941278
1889,173922.249094641
1890,122426.46559026
1891,145451.819093186
1892,97790.9682564448
1893,145788.765607639
1894,135598.998000239
1895,151882.104002207
1896,135149.280298029
1897,110165.894588933
1898,117787.971264405
1899,149146.064461129
1900,132871.175841305
1901,161736.280022945
1902,136411.967898488
1903,211067.099849206
1904,129337.458244038
1905,180723.213828093
1906,153584.659590067
1907,208314.117049322
1908,108585.767783876
1909,134702.462903732
1910,122156.671809947
1911,201263.867917976
1912,326552.570070711
1913,130551.343624104
1914,69458.813220463
1915,286071.109159474
1916,63050.6955724354
1917,269525.748137601
1918,140882.474537036
1919,186450.767025029
1920,153840.925510289
1921,386714.329829948
1922,330568.806679452
1923,246238.374400496
1924,226582.374224935
1925,196915.366160177
1926,380635.538521812
1927,139434.328536771
1928,159650.356157438
1929,128061.297136244
1930,137771.41679582
1931,139486.127698929
1932,141708.552224454
1933,182329.101401534
1934,183086.241736586
1935,167404.994901655
1936,186496.604496459
1937,188948.794964947
1938,177227.068862744
1939,251777.733432915
1940,181806.108550609
1941,171126.998232195
1942,188069.360540511
1943,200217.37617792
1944,331388.599976533
1945,367760.154636538
1946,137774.178574223
1947,315763.981978218
1948,173511.635231153
1949,256560.585159626
1950,191215.725130447
1951,255348.126849835
1952,228280.352498614
1953,169847.234682043
1954,198178.248838588
1955,139805.527542076
1956,334779.33041476
1957,156465.438510579
1958,296943.563933063
1959,149346.093599488
1960,114270.690513348
1961,114505.16818652
1962,100694.095150889
1963,110567.575911254
1964,106292.235484036
1965,146115.250257691
1966,142976.74134879
1967,277939.403737525
1968,389630.075311762
1969,376221.853568521
1970,369448.658605312
1971,462919.032734033
1972,364524.91449178
1973,275766.027913438
1974,328760.059677692
1975,468548.218593865
1976,260127.571161726
1977,339247.568838142
1978,328289.971983831
1979,338647.587120013
1980,209601.612411623
1981,350344.651408294
1982,215314.780454317
1983,206007.710909321
1984,169609.171948385
1985,212971.495170665
1986,219598.30404588
1987,177311.463625303
1988,180471.698009192
1989,202040.278753074
1990,213931.421175883
1991,225589.254502409
1992,219102.159029749
1993,182248.912795487
1994,250276.315325226
1995,185795.240278041
1996,244550.245357744
1997,320489.298470921
1998,295054.37869586
1999,262445.996007777
2000,301853.823163625
2001,263597.017303961
2002,250138.023104407
2003,250480.179075579
2004,268275.703198844
2005,245903.316316845
2006,216526.23009959
2007,247721.37189196
2008,198743.189754472
2009,195436.017820119
2010,199246.767628252
2011,155661.931485277
2012,176833.201552137
2013,183064.208779246
2014,192037.248094822
2015,211168.910824596
2016,191643.075503061
2017,200822.462076274
2018,120092.728995902
2019,135937.137741815
2020,106519.830359476
2021,97704.0696842548
2022,179830.960394558
2023,154461.239782228
2024,250476.002815614
2025,328670.141163332
2026,171755.672048352
2027,149337.63829395
2028,144536.089208485
2029,150731.931468594
2030,265558.893511515
2031,235569.385342271
2032,261313.906477615
2033,253828.613756387
2034,165467.659977977
2035,206066.387489988
2036,196106.072801269
2037,198677.545396561
2038,329963.383760868
2039,224977.511060896
2040,284658.443116668
2041,333333.773556051
2042,200176.184833088
2043,172736.689744997
2044,185739.838170551
2045,227086.067657434
2046,161042.866689064
2047,155446.2470867
2048,136193.010095893
2049,154510.404359739
2050,188846.63094457
2051,97088.6138042807
2052,110757.828887452
2053,148252.686380934
2054,90729.6452588278
2055,168550.549567711
2056,147394.292125015
2057,119409.954041216
2058,224396.355744857
2059,123388.623758036
2060,160266.304793707
2061,188958.879260808
2062,125009.280316282
2063,118694.599694332
2064,137242.490341737
2065,112160.215061907
2066,168081.178143685
2067,117801.104001305
2068,161371.139654033
2069,80564.1556675261
2070,115598.472050156
2071,88457.4644903588
2072,140317.20374951
2073,141682.253623153
2074,191561.004594679
2075,139614.671868945
2076,116470.282444044
2077,146594.238335737
2078,117126.877498822
2079,145603.128761498
2080,119160.759191331
2081,131304.619281826
2082,116750.754829353
2083,146768.964546028
2084,103582.739200815
2085,117783.986472303
2086,110738.687463549
2087,133141.184200699
2088,91692.5668465394
2089,79417.2412926886
2090,131327.698969068
2091,113526.918978176
2092,126361.672747748
2093,138578.831932197
2094,118820.319068326
2095,155329.956248285
2096,80943.7377877758
2097,105521.993727364
2098,156988.128040775
2099,44588.816614142
2100,72134.6469802291
2101,111265.309069303
2102,143055.991852357
2103,99221.2830299739
2104,152946.338847095
2105,135776.42424094
2106,60946.6795045281
2107,186005.561756057
2108,128029.27860509
2109,107460.166193723
2110,129046.890954038
2111,149801.112184676
2112,133260.567198961
2113,128023.157937431
2114,124361.579705885
2115,168924.569872018
2116,113869.926910781
2117,143177.576309154
2118,130522.39385264
2119,114842.283999335
2120,110286.028640648
2121,80326.7339478785
2122,109415.426393386
2123,77710.991466125
2124,169010.011477299
2125,136299.733709241
2126,133810.247043919
2127,169150.123487609
2128,137796.521352219
2129,102377.293515123
2130,133975.540745939
2131,151043.488954368
2132,118588.79847743
2133,124585.822300994
2134,123445.04640955
2135,98812.4975630026
2136,79645.598684624
2137,99259.8375452876
2138,130844.818835508
2139,148313.989941693
2140,141381.601071415
2141,161771.726303081
2142,122776.541940518
2143,141357.853734739
2144,122885.196672179
2145,141554.510813157
2146,169025.973324206
2147,139732.282650522
2148,146403.378989102
2149,158070.283425944
2150,217625.113503593
2151,113116.487126516
2152,182233.68645615
2153,160459.824646592
2154,106956.239229374
2155,146980.543755769
2156,252823.655776156
2157,233678.105446426
2158,245988.011992045
2159,221309.798184225
2160,187872.376044494
2161,243733.895410978
2162,340087.352633737
2163,374429.345973736
2164,247449.068860036
2165,194012.747614693
2166,154859.342618652
2167,209058.535978273
2168,198622.725554301
2169,202633.611694712
2170,224648.762788614
2171,154022.007333726
2172,128758.700292416
2173,162369.010220481
2174,232187.110442323
2175,294506.287055063
2176,297265.421333743
2177,238231.611710486
2178,221730.5842844
2179,141261.769730466
2180,204998.957345409
2181,203358.469880745
2182,239084.624747973
2183,197629.209049724
2184,113837.403280659
2185,131369.600447212
2186,152980.288314947
2187,153886.350850595
2188,159896.04384739
2189,304556.59286701
2190,75976.7589031797
2191,82631.8865740635
2192,84663.5410520987
2193,117898.405114528
2194,110777.723594797
2195,108367.362482607
2196,104081.375423783
2197,120098.026128074
2198,157126.356502446
2199,174209.700363328
2200,132122.018880329
2201,131306.133971797
2202,205927.421343964
2203,116546.573601313
2204,169731.637462327
2205,107590.657651638
2206,123861.739248161
2207,187048.769780244
2208,247989.84944342
2209,206777.905742368
2210,119384.713130912
2211,118897.417183836
2212,126445.103574665
2213,111851.71764302
2214,154361.492273832
2215,98004.4897951338
2216,151521.202059315
2217,65275.3106295125
2218,91783.8157476703
2219,79758.1161571671
2220,103940.297073765
2221,286071.109159474
2222,246777.716590034
2223,288317.813551088
2224,213705.883669939
2225,122536.515468157
2226,177157.657524879
2227,198832.856410503
2228,262792.098736788
2229,255164.751419561
2230,143188.036285646
2231,212395.193549431
2232,178703.601834196
2233,191876.455893545
2234,247965.849243154
2235,220936.388170943
2236,263827.773441639
2237,311177.057212632
2238,201453.367532507
2239,116912.15430914
2240,161997.825018194
2241,144506.396285703
2242,132523.776933055
2243,138465.143610257
2244,102075.977840583
2245,95875.4838903615
2246,152820.183078915
2247,120719.656783131
2248,121630.993001143
2249,118989.366797315
2250,128928.398051043
2251,101096.614407889
2252,183494.710285959
2253,150488.53091443
2254,177145.016847583
2255,175452.941492106
2256,186874.547863062
2257,200349.88824666
2258,163898.366524229
2259,168609.471528969
2260,156344.767379535
2261,169115.167025205
2262,198381.189803783
2263,347789.426387538
2264,452261.110879005
2265,185211.324980577
2266,287908.724916585
2267,323975.475585737
2268,410113.076301726
2269,145250.89459085
2270,209923.027230293
2271,221806.453986244
2272,210109.322121391
2273,169602.736110337
2274,175171.156054614
2275,160159.881750517
2276,198829.677475124
2277,192347.295683863
2278,150897.740280465
2279,126294.214911601
2280,122406.509951987
2281,169890.197996847
2282,195886.261039071
2283,111826.369711899
2284,121633.707489736
2285,140461.919239251
2286,119504.134973597
2287,367046.767365344
2288,269499.135863347
2289,327624.684781609
2290,432331.558837982
2291,325506.53594977
2292,424560.541251522
2293,452824.402700205
2294,371271.857187915
2295,459950.749349108
2296,277807.815539743
2297,337125.805045429
2298,341037.199123992
2299,337760.752572812
2300,318329.14922129
2301,299778.201229066
2302,237216.083249571
2303,241337.726586933
2304,248443.278197153
2305,188049.699951543
2306,184712.875385968
2307,193408.169024615
2308,220060.808264675
2309,300479.785326537
2310,209951.62664485
2311,198151.695042509
2312,181329.986539501
2313,183427.632604705
2314,182446.312136946
2315,182714.225765394
2316,201047.254987538
2317,191943.009691793
2318,179120.887565979
2319,186267.709226082
2320,192216.061564901
2321,233874.903316975
2322,180262.811314064
2323,192469.699339621
2324,188096.119003183
2325,221549.650185067
2326,183226.169732355
2327,208745.256244634
2328,232053.630249499
2329,191293.993688081
2330,179422.290169836
2331,323937.195930111
2332,367084.911931302
2333,309660.710180308
2334,249747.744945821
2335,270465.987652403
2336,299522.666944779
2337,205861.513861417
2338,265224.89739697
2339,223664.348965808
2340,407606.617434171
2341,220963.101663189
2342,231502.674446627
2343,219865.972123715
2344,219739.241475192
2345,238018.917526512
2346,211978.8900206
2347,192549.161712819
2348,236292.268729973
2349,165343.58691282
2350,306300.918034966
2351,264356.59935031
2352,252294.599265495
2353,240518.771647286
2354,139682.028901888
2355,157518.081500834
2356,161762.569907851
2357,194634.2206724
2358,203951.641561708
2359,135512.834562675
2360,111421.981905454
2361,140693.107913658
2362,265277.948217398
2363,136184.629135402
2364,156215.779646016
2365,214478.296699627
2366,185460.307262792
2367,216160.37962333
2368,207574.166136429
2369,215652.142207737
2370,151708.271017878
2371,161611.725145625
2372,185310.313481342
2373,270723.418506689
2374,291103.139285232
2375,242931.667973692
2376,285462.466099743
2377,320645.595969695
2378,145821.247265717
2379,206137.452377753
2380,161156.284206857
2381,167793.853721158
2382,208696.453946371
2383,212935.266893141
2384,252348.23100245
2385,162751.808453455
2386,130459.997739251
2387,131582.435881891
2388,105029.627612403
2389,130294.551310764
2390,138480.454729862
2391,140798.785860146
2392,111066.215867733
2393,171359.856294994
2394,134527.950446664
2395,200690.878620533
2396,147087.233248253
2397,217460.45641718
2398,124017.554311304
2399,67981.6800311417
2400,62845.207363677
2401,115443.21597242
2402,133172.253535518
2403,150643.28891434
2404,153542.013904911
2405,150368.02888193
2406,135961.027227464
2407,131449.557476694
2408,142099.642222093
2409,118446.342574895
2410,186572.785118698
2411,110899.130592157
2412,151679.69812903
2413,126829.553270807
2414,162288.8366523
2415,141187.315017093
2416,131051.797642625
2417,137549.969225527
2418,128338.786633722
2419,127310.881673996
2420,116392.009090368
2421,149991.661585568
2422,113448.610875705
2423,121911.782453418
2424,157291.777806616
2425,181458.651861387
2426,124089.434825024
2427,134372.317794695
2428,171052.511518481
2429,108636.251981356
2430,134238.505810626
2431,113184.086607655
2432,136278.666392959
2433,132749.961100438
2434,129778.827321841
2435,143367.244961384
2436,98579.0153372475
2437,105488.391133979
2438,114159.626648697
2439,110713.516952163
2440,127646.741128807
2441,109816.671401291
2442,96769.9935127769
2443,133083.838844896
2444,131737.5180895
2445,93248.4122584681
2446,144623.561395956
2447,179389.123881636
2448,132438.567509458
2449,115184.585255935
2450,160034.091710154
2451,128133.282499476
2452,189124.486149479
2453,91652.9952915613
2454,127482.172092182
2455,108608.227236193
2456,144719.816732538
2457,126077.489024249
2458,131730.79633827
2459,107852.64213646
2460,136332.387382699
2461,128549.294620608
2462,129674.384353687
2463,125168.945125873
2464,171698.008321275
2465,142565.766317204
2466,117177.684130294
2467,135766.263059567
2468,75495.5254388787
2469,74130.5774626454
2470,203555.68242596
2471,224205.076749567
2472,170665.524111188
2473,117161.553621744
2474,72867.140507829
2475,227056.71979098
2476,105594.919648357
2477,126169.354635793
2478,160959.423928583
2479,105114.25882593
2480,150139.491466453
2481,116381.357255022
2482,126410.766737353
2483,109354.011053182
2484,117351.027876329
2485,130033.524307264
2486,145055.226270115
2487,175117.022427912
2488,164412.553048387
2489,155985.522959437
2490,141467.685126775
2491,97949.5291017649
2492,191988.410458412
2493,160156.814896129
2494,164797.518506696
2495,99247.128575429
2496,249272.015705292
2497,169605.144814843
2498,101978.787386633
2499,85667.2025853514
2500,129263.710294151
2501,150236.955252764
2502,141050.272496632
2503,99787.7819529582
2504,192459.681869344
2505,226986.730110568
2506,251997.777084311
2507,286595.456565488
2508,254007.945719327
2509,224624.003950634
2510,227710.987542424
2511,179632.097988193
2512,203235.047059895
2513,228321.399767807
2514,267610.883467654
2515,143331.101357012
2516,176467.072366533
2517,145052.950881548
2518,152153.178399071
2519,228942.871737688
2520,213938.931491446
2521,195033.964961243
2522,227812.644210735
2523,120986.07488967
2524,133580.220825908
2525,142963.3287387
2526,132645.371780741
2527,112867.421792033
2528,123226.285362874
2529,128531.984138869
2530,122559.467338749
2531,234866.590100337
2532,230272.733135374
2533,196004.25847285
2534,242003.382123109
2535,296391.258601002
2536,248454.802607846
2537,237151.842479498
2538,185957.876449402
2539,190711.020842723
2540,184838.541052132
2541,184393.530188556
2542,164221.355319346
2543,117047.171445482
2544,123889.686750666
2545,138020.283262832
2546,140215.252126803
2547,142684.711115493
2548,167376.693341488
2549,152838.686449401
2550,776765.704274952
2551,144445.752664269
2552,133035.554541677
2553,76672.7923233319
2554,96829.6534059707
2555,116892.715978115
2556,96008.5088511092
2557,102468.105108413
2558,142089.986977474
2559,126223.922975251
2560,129637.249958989
2561,127845.835984555
2562,115519.003207547
2563,132010.925632561
2564,168509.115749624
2565,122744.255175012
2566,141392.373728948
2567,126665.259327119
2568,187315.701747585
2569,207372.778419597
2570,121006.753657557
2571,172816.109449018
2572,152451.536958961
2573,219904.785788193
2574,268676.248686143
2575,139697.453727294
2576,127224.046833913
2577,137693.974765328
2578,93330.0218906738
2579,62977.662251205
2580,113983.13736164
2581,112068.782849643
2582,133860.524767978
2583,250596.980711355
2584,185450.09523408
2585,196955.804277733
2586,227982.068824009
2587,197771.645023458
2588,136885.914648931
2589,151422.628066039
2590,207512.654281973
2591,225494.599587621
2592,218649.627790384
2593,262072.183732187
2594,190725.080550517
2595,212630.952614174
2596,287916.228871897
2597,188409.553811976
2598,268674.331519496
2599,361320.757265714
2600,164552.035441514
2601,150272.96013506
2602,85465.9713208175
2603,90940.3080949498
2604,93633.7282921736
2605,80389.1924357484
2606,145260.825097269
2607,189566.071528244
2608,213693.3412634
2609,168964.532531999
2610,114270.445537236
2611,112669.165016766
2612,158958.229707994
2613,127282.552540635
2614,122022.45807058
2615,152999.148730891
2616,142647.572096199
2617,187423.329464872
2618,213234.01913161
2619,201913.352297418
2620,177928.05648104
2621,173571.35905881
2622,176478.444756717
2623,246042.230751886
2624,284494.067773106
2625,286782.965607056
2626,169553.485299506
2627,152687.530028613
2628,407972.960511037
2629,466003.500071442
2630,336011.353425893
2631,470986.833724063
2632,376129.582050146
2633,282013.975833343
2634,396749.230780449
2635,159073.640575939
2636,178293.275155435
2637,175678.381514156
2638,258301.226056278
2639,188691.914740729
2640,149565.73671353
2641,97951.9450245409
2642,196264.010687701
2643,106019.994911627
2644,134337.236041504
2645,114610.69734032
2646,96538.1231846304
2647,106183.464492069
2648,139163.267935536
2649,147659.377592637
2650,133252.524176276
2651,140131.723492558
2652,397191.533010425
2653,250111.560297655
2654,249219.429238263
2655,369555.177340328
2656,314647.22603391
2657,358839.349792178
2658,300183.397339344
2659,284437.960332173
2660,348762.992637935
2661,341880.312599788
2662,359021.937006714
2663,281949.3315412
2664,288972.651307507
2665,317686.237239799
2666,288260.245470052
2667,181111.115165198
2668,189959.493944237
2669,186830.455391662
2670,277429.391406581
2671,190281.039841689
2672,193609.719825225
2673,200531.426320997
2674,204242.371614077
2675,166759.139289039
2676,199376.0707575
2677,202102.772088587
2678,247365.885657632
2679,265680.197177693
2680,275271.961590661
2681,380395.269299694
2682,305199.525914757
2683,440530.077124107
2684,291945.123942247
2685,325346.599784721
2686,252556.775127427
2687,302110.495272447
2688,223574.499455625
2689,206662.193994511
2690,414051.093392452
2691,182655.355387957
2692,146183.823766771
2693,201760.925147217
2694,152961.309110981
2695,195103.530403101
2696,187740.610286735
2697,178559.43560521
2698,193307.455710577
2699,179847.292208607
2700,165153.298753771
2701,163205.574789973
2702,114372.830914375
2703,147436.997327348
2704,144345.90771029
2705,116385.046716836
2706,114086.328995508
2707,125377.049646059
2708,131041.026041839
2709,101344.376445535
2710,123767.289324063
2711,263405.137259724
2712,339127.809421424
2713,166857.237634501
2714,144605.945466826
2715,165198.581817482
2716,145809.127499964
2717,184312.035500039
2718,218191.182207516
2719,159759.550836182
2720,173811.046403131
2721,129818.200272064
2722,161570.119525458
2723,139965.98883671
2724,122107.155514878
2725,123479.718006461
2726,142374.354189217
2727,179807.859665678
2728,185520.309282077
2729,149026.35378609
2730,148587.876810097
2731,128969.746557597
2732,126315.915270662
2733,158782.964242419
2734,164643.673556742
2735,132926.988044901
2736,142793.326161536
2737,116579.932596141
2738,145656.823533908
2739,159134.926490759
2740,134397.754287009
2741,147437.596836718
2742,167110.855913976
2743,152013.393368919
2744,149568.432728567
2745,138315.227091481
2746,128920.104791248
2747,152692.729881988
2748,134389.083208423
2749,124707.963359632
2750,136172.416447846
2751,123603.75660112
2752,198428.534459532
2753,144903.659566196
2754,212089.903044672
2755,137351.639610918
2756,93832.488328946
2757,66170.7883679359
2758,89473.6340444127
2759,159670.92514674
2760,112760.351242396
2761,138517.097134394
2762,143460.613390592
2763,191082.541492311
2764,155530.595816904
2765,264207.262206686
2766,140419.198177028
2767,79577.6258729235
2768,128853.488662762
2769,116138.438554777
2770,149045.617122892
2771,111910.009988673
2772,112319.662625524
2773,164823.785333135
2774,148308.33165951
2775,124231.387952825
2776,151561.462396138
2777,151296.89808526
2778,107474.036628624
2779,128587.216488984
2780,94507.771736171
2781,95963.4267063916
2782,90730.2490403328
2783,89515.5951091764
2784,123567.915717982
2785,140555.661831074
2786,66702.4928626482
2787,142677.305160019
2788,80180.4087817152
2789,164229.740204664
2790,95629.6903438721
2791,115274.35270403
2792,73003.1499720667
2793,138456.339834366
2794,90142.0688655814
2795,117324.951048045
2796,92162.8653163549
2797,208567.709545979
2798,105609.84254859
2799,122086.68788091
2800,69507.2197706792
2801,113194.124656428
2802,134334.466178898
2803,173931.87271019
2804,144237.778369494
2805,96385.5424626412
2806,80819.1310071291
2807,155010.865015948
2808,141053.5352182
2809,133462.419598979
2810,118585.152474573
2811,158706.494101097
2812,149307.742652503
2813,164097.185463255
2814,165567.509638627
2815,101219.100149308
2816,230272.048435389
2817,147464.754028016
2818,132748.430405548
2819,154925.041379919
2820,141604.141265822
2821,105335.372646089
2822,197588.789280895
2823,290285.998818259
2824,181759.845895893
2825,138826.588341922
2826,132889.742859477
2827,147888.392788116
2828,219712.218162878
2829,238787.692843231
2830,235815.674690562
2831,172487.004215903
2832,241233.709281224
2833,295665.144160942
2834,214133.8190075
2835,224112.874545629
2836,190938.907170706
2837,156917.705922348
2838,152264.631077658
2839,180737.583713468
2840,194041.030512925
2841,211912.729121616
2842,234769.2204697
2843,148787.820278625
2844,172094.25761506
2845,126350.656269191
2846,214626.036789159
2847,192485.954031597
2848,230401.298018383
